session_id,trial_idx,initial_error_deg,ballistic_error_deg,min_error_deg,final_error_deg,onset_latency_s,time_to_peak_s,t_first_hit,movement_time_s,settle_time_s,peak_speed_deg_s,mean_speed_deg_s,path_length_deg,tortuosity,n_submovements,target_ele_deg,ele_mean_abs_error_deg,ele_initial_error_deg,ele_min_error_deg,ele_final_error_deg,ele_final_bias_deg,ele_efficiency,ele_initial_dir_correct,reached_target,success,session_order
18.06_09.45,232,35.29203032959646,35.9214774064556,19.051328693820807,22.305846346866105,0.0,0.4586336612701416,,,,74.7529298028291,29.829336916313295,63.21562679735736,3.0368430052444535,1,33.34375,24.362928925780466,35.2421875,17.6328125,19.1875,-19.1875,0.8665897731641676,True,False,False,2
18.06_09.45,233,20.779064734727594,19.937256623220666,1.875406856899657,3.0898906641507966,0.3544173240661621,4.264538288116455,0.8774142265319824,0.5229969024658203,9.889534950256348,95.2767104760181,15.309904418210415,152.08786738210037,6.722990704227002,10,-4.171875,6.867489361283007,6.0625,0.0234375,1.9765625,1.9765625,0.06272823176174633,False,True,False,2
18.06_09.45,234,34.28904024976494,33.4858596337343,0.6281172263200556,30.287845361797466,0.02180647850036621,3.340723991394043,4.242264747619629,4.220458269119263,4.242264747619629,93.09547730198804,24.83842992930534,141.03909106624428,28.22929470626076,4,-33.34375,25.858593446865736,33.3125,0.0,28.6328125,28.6328125,0.29008776107218176,False,True,True,2
18.06_09.45,235,37.008531566267344,34.83134676243737,1.350003616893303,35.355780998303516,0.0,10.278116941452026,7.715029001235962,7.715029001235962,7.715029001235962,93.48033868050003,20.126623606530696,212.70720785721227,84.1894119510734,6,29.171875,14.760507817484605,29.8515625,0.015625,27.375,-27.375,0.21941970698075267,False,True,True,2
18.06_09.45,236,28.212658534113725,24.07277707684359,1.066284619895176,26.00030047903293,0.0,2.9781975746154785,3.376168966293335,3.376168966293335,3.376168966293335,118.23260519563085,24.639082986943052,187.3503248131417,32.17424142469602,7,-20.828125,16.574544663671233,20.96875,0.015625,15.5,15.5,0.15821142048135914,False,True,True,2
18.06_09.45,237,33.38850912370761,28.37928450582396,2.12512924698858,27.713522090139048,0.0,3.244837999343872,3.537095069885254,3.537095069885254,3.537095069885254,81.19605020074123,22.00860212654415,145.34756987478374,25.611905615086343,5,8.328125,9.998474717910927,8.1640625,0.0,6.765625,-6.765625,0.09003963467172152,False,True,True,2
18.06_09.45,238,4.1252663266297125,8.626277220876121,0.14341843555223296,0.8315451191344039,0.02096700668334961,3.114701509475708,5.434721231460571,5.413754224777222,6.326835870742798,92.29247674594401,17.730079204494203,134.89056498355708,29.62413564455927,5,0.0,7.265725503224704,0.046875,0.046875,0.7421875,-0.7421875,0.0,False,True,True,2
18.06_09.45,239,17.295317017119295,16.637242907480193,0.32211762700137975,21.474038706747884,1.0010552406311035,5.6878602504730225,4.481327295303345,3.480272054672241,4.481327295303345,64.1643134235022,21.768529513780873,128.13082527952093,9.665708864654436,3,16.671875,23.061300624784085,17.0546875,0.046875,14.4609375,-14.4609375,0.16334033613445378,False,True,True,2
18.06_09.45,240,35.0938473952344,33.87370630025042,1.2406879706940823,21.320163635427527,0.06287288665771484,0.6703305244445801,3.71032452583313,3.647451639175415,3.71032452583313,96.7145341486146,22.79560445261521,145.23897595387388,10.405820572544085,7,-29.171875,18.733909876755195,28.75,0.078125,16.3984375,16.3984375,0.2779671286828751,True,True,True,2
18.06_09.45,241,29.547139409181813,29.341887296110595,5.9858434882333,16.489350552420948,0.3547027111053467,7.72412633895874,,,,77.18504618187903,16.95942458395448,167.1760778109028,9.188340323460528,9,29.171875,15.25146000020359,29.546875,0.0,13.734375,-13.734375,0.3096953815918768,True,False,False,2
18.06_09.45,242,57.91211909089199,54.84731113794459,7.1926781618966515,17.717509877237262,0.0618891716003418,3.1265125274658203,,,,124.91428218662219,22.35216329918382,224.25740613224568,5.471027801601606,7,33.34375,21.45567898384727,34.1796875,1.703125,13.6875,-13.6875,0.1882784546401558,False,False,False,2
18.06_09.45,243,20.924869382899534,22.611087800101664,3.740645885488895,4.857364937970484,0.0,0.0628969669342041,9.501814603805542,9.501814603805542,9.501814603805542,112.93796030840713,21.29167298415781,212.92925840332325,9.333762148094351,8,-20.828125,15.278380725554532,20.8515625,0.015625,1.015625,-1.015625,0.13924711533441236,False,True,False,2
18.06_09.45,244,30.502642407628496,29.54935374319758,5.182061343290428,5.182061343290428,0.14583253860473633,3.682061195373535,,,,66.22037029668074,21.477450654608976,118.79150593308424,3.965102704955886,7,25.0,20.14391121314246,25.0703125,3.703125,3.703125,-3.703125,0.3005824815913837,True,False,False,2
18.06_09.45,245,39.09613005469859,38.19502086844076,3.891628886549307,8.138465404523448,0.20775175094604492,2.62282395362854,8.310457944869995,8.10270619392395,8.310457944869995,92.7271024562755,16.05655069702161,161.37370749096723,3.426212427400462,6,-29.171875,28.433328892388815,29.0859375,0.015625,7.015625,-7.015625,0.229153836679394,False,True,False,2
18.06_09.45,246,36.49790049746227,32.190921579366226,2.362632271429475,33.942435508116624,0.02094244956970215,4.789932489395142,3.666532039642334,3.645589590072632,3.666532039642334,93.59151481503766,23.672451474071302,119.53888496101536,25.5950792349181,4,12.5,14.142302304360616,12.9453125,0.0390625,8.4453125,-8.4453125,0.1911152244331328,False,True,True,2
18.06_09.45,247,31.368821953058042,28.94338092408014,1.3975424859373686,28.298078556679428,0.02143263816833496,4.69475531578064,3.459806203842163,3.438373565673828,3.459806203842163,80.1120650455987,24.02881744864774,116.66102648860878,26.169990736195995,4,-25.0,18.528623672128056,25.0546875,0.0,20.625,20.625,0.3054576626345366,False,True,True,2
18.06_09.45,248,18.68027563377763,20.307811959009765,0.40050017556175926,14.515759552659482,0.0213623046875,3.8517403602600098,2.2932939529418945,2.2719316482543945,2.2932939529418945,50.12792810020078,14.123220934977484,147.4276738733018,25.334420342977754,6,16.671875,8.841004301128498,18.5859375,0.0625,14.359375,-14.359375,0.16117191217456325,True,True,True,2
18.06_09.45,249,37.03134971637418,33.58551134441197,2.5967603013177785,32.675809968980204,0.0,4.564946413040161,3.443303108215332,3.443303108215332,3.443303108215332,74.64899332999076,24.76225055359984,120.11747319733072,19.349851020593995,4,-25.0,18.792798693399337,25.4765625,2.59375,19.2890625,19.2890625,0.2809322846729331,False,True,True,2
18.06_09.45,250,34.14866181149161,32.75741749404104,2.918154382482188,35.27218730481036,0.04792284965515137,3.6404027938842773,2.576484441757202,2.528561592102051,2.576484441757202,84.65308180157089,34.25397562432003,136.08065347784876,25.080646114485,2,25.0,22.361499804482488,25.578125,2.0,22.546875,-22.546875,0.2494214876033058,False,True,True,2
18.06_09.45,251,24.860239221307285,23.800041083292403,1.9253652250936704,18.370975390991255,0.06155896186828613,2.213526487350464,2.6808435916900635,2.6192846298217773,2.6808435916900635,63.657677073425134,20.31564941644431,149.68531062742758,16.670176939046833,5,-25.0,10.501726738503606,24.515625,0.09375,16.4765625,16.4765625,0.30596065381227366,True,True,True,2
18.06_09.45,252,46.70158090141496,47.22812368180538,1.875,43.29929677907599,0.3351764678955078,7.183791637420654,5.949472904205322,5.6142964363098145,5.949472904205322,115.74804111618505,24.599905889153124,180.4123257562667,34.83073559095345,4,-33.34375,26.131258443746265,32.1484375,0.0,26.96875,26.96875,0.2398997259954527,True,True,True,2
18.06_09.45,253,30.483285795508085,31.584051467930873,4.135669204085961,12.130163607331312,0.02093982696533203,0.4693629741668701,,,,105.92321645951716,15.689248727604536,159.77743953375165,8.677406894012247,5,29.171875,12.598980045940918,30.390625,0.015625,11.984375,-11.984375,0.3504597079502434,True,False,False,2
18.06_09.45,254,30.375579702865856,29.184555525996966,1.1288994917617776,4.388483686024138,0.020941972732543945,3.244194269180298,3.4118802547454834,3.3909382820129395,3.4118802547454834,70.21092229094234,20.613778904704496,207.87022634046556,6.3686895993203265,6,-25.0,13.963201853614416,25.7421875,0.0,0.34375,0.34375,0.1737227816734328,False,True,False,2
18.06_09.45,255,22.04306531577732,19.562164596266086,4.494089271354793,10.2053620250582,0.0,2.2352523803710938,,,,108.60579714001827,15.240939877437567,152.42388582910058,4.985319370566519,7,12.5,13.748288863571853,15.421875,0.3359375,10.15625,10.15625,0.1429734932622538,False,False,False,2
18.06_09.45,256,29.029366192917475,29.93358635855644,0.1335000585205864,25.28937142613288,0.0,0.548764705657959,1.7206449508666992,1.7206449508666992,1.7206449508666992,97.92687076100621,20.992713513800457,126.47822010564539,8.76631110182373,6,-29.171875,10.034176499013007,28.96875,0.046875,22.7109375,22.7109375,0.38598686268376603,True,True,True,2
18.06_09.45,257,34.54987566824816,33.44902054018408,0.38049361443393503,40.82761971080362,0.08316874504089355,0.4369833469390869,3.3461740016937256,3.263005256652832,3.3461740016937256,55.605421844416014,21.28119915855236,142.05442222979025,4.7193821360106005,7,29.171875,16.44252151613654,30.1484375,0.046875,39.0625,-39.0625,0.40189840408887034,True,True,False,2
18.06_09.45,258,16.66101487016641,16.644462952365156,7.169883301874585,7.994138477659741,0.6032280921936035,4.051675081253052,,,,50.9144693018194,16.3136074664414,161.26187663733538,6.648839546792055,6,-8.328125,10.133018372789936,8.8359375,0.015625,1.375,-1.375,0.08006524359974469,False,False,False,2
18.06_09.45,259,48.972669180474085,46.189768238663056,0.6067652449671125,32.30198182441994,0.021410703659057617,10.659379720687866,9.469651460647583,9.448240756988525,9.469651460647583,88.53174599903697,15.9451867583338,172.95392284150074,10.311547365388043,9,-33.34375,26.7020708218215,34.6328125,0.0,21.7578125,21.7578125,0.2948649727284821,False,True,True,2
18.06_09.45,260,28.437092201746385,27.75028153010344,0.1335000585205864,28.6284124347676,0.1458425521850586,2.5058882236480713,1.4635093212127686,1.31766676902771,1.4635093212127686,63.25584736251403,26.423976192134944,85.65101650854817,85.06888658982041,2,-29.171875,12.730456636305298,28.390625,0.046875,28.5078125,28.5078125,0.4299087569617253,True,True,True,2
18.06_09.45,261,36.9358112187972,35.41680616164318,0.12597277731716483,22.053576688396298,0.29349803924560547,3.052157163619995,3.3039655685424805,3.010467529296875,3.3039655685424805,96.10377415620053,23.68172845979416,188.56346986416435,12.574916558355433,4,12.5,13.207300168774582,12.859375,0.0,6.33203125,-6.33203125,0.09954942695575918,False,True,True,2
18.06_09.45,262,25.226783881422538,26.42124666609479,1.6518958095548884,18.95154415874803,0.021418333053588867,6.448444366455078,5.162836313247681,5.141417980194092,5.162836313247681,57.28338292703323,15.65564182536769,102.71256482337301,12.428903395935414,5,25.0,11.122518447827616,25.0,0.046875,18.83203125,-18.83203125,0.3694834866099832,True,True,True,2
18.06_09.45,263,39.90971332000715,38.15043017143614,0.1288470508005519,30.275655160708848,0.41675591468811035,6.307628631591797,5.082272529602051,4.66551661491394,5.082272529602051,80.93636575855308,19.610603429344252,125.20072970403602,12.578184780535592,5,-25.0,9.842797183832793,26.7421875,0.03125,18.6171875,18.6171875,0.35342154227827166,True,True,True,2
18.06_09.45,264,12.831388516057022,15.619329049015077,0.9000664580497654,10.350218073072483,0.0,3.259849786758423,6.648847579956055,6.648847579956055,6.648847579956055,98.32407762653823,25.824689605282163,258.74579228712196,33.11017531077014,9,-12.5,13.742823707340301,12.0625,0.0546875,9.8671875,9.8671875,0.05857692747437021,True,True,False,2
18.06_09.45,265,41.710685081882794,38.902199211813524,1.5103807466993215,35.48570027935769,0.020943403244018555,5.772375822067261,4.54581618309021,4.524872779846191,4.54581618309021,86.05611812656221,27.017548089575786,160.52460879560243,19.18655288192054,5,-33.34375,27.204328844325307,34.375,0.625,26.0234375,26.0234375,0.3055810992431209,False,True,True,2
18.06_09.45,266,30.80260997464338,30.269993755741943,0.6344981407577173,8.382706925010858,0.020940303802490234,1.8415892124176025,5.2742626667022705,5.25332236289978,5.2742626667022705,44.99824807019959,12.995564008964829,128.65291978615517,3.30410671564383,6,29.171875,9.29780580538537,30.1875,0.046875,8.359375,8.359375,0.3923123856009762,True,True,False,2
18.06_09.45,267,29.473671753959604,27.390838918160668,0.3801726581436387,23.66115294509983,0.042140960693359375,8.756845712661743,7.569972991943359,7.52783203125,7.569972991943359,66.69342863420756,19.077996305530238,171.18555485523964,25.226815369376812,6,-25.0,9.836269563721318,26.6328125,0.03125,19.8515625,19.8515625,0.26651534126487164,True,True,True,2
18.06_09.45,268,25.4016226182625,26.274952101005937,4.3760043490037805,5.337830237149267,0.0,1.6055471897125244,,,,59.050023972115206,17.453477748195166,173.04669573334084,8.522813376898187,11,25.0,12.334652868520543,25.265625,0.09375,5.265625,-5.265625,0.228543055752589,True,False,False,2
18.06_09.45,269,46.15652042172813,43.86813361624422,2.191068517869763,37.951786977237646,0.020941972732543945,4.865256309509277,3.605168104171753,3.584226131439209,3.605168104171753,112.15857330626446,22.167230402187354,109.47367011606099,12.899578380381495,3,33.34375,16.172726071179998,32.3984375,2.109375,25.203125,-25.203125,0.5131700860357379,True,True,True,2
18.06_09.45,270,5.944486021726353,4.9020247032635655,0.7423108450137315,3.505332154821423,1.939699649810791,1.9607067108154297,0.25031542778015137,-1.6893842220306396,2.002197265625,22.341536743377873,9.588720885243285,19.413743522957606,2.3063003575183765,2,0.0,2.0194820899003507,0.90625,0.40625,2.578125,-2.578125,0.0443213296398892,,True,True,2
18.06_09.45,271,39.02844218408424,36.8627702508426,16.593786781974302,16.593786781974302,0.020450592041015625,0.5792577266693115,,,,44.61672667035255,28.21187124629712,36.565776205523335,1.2510998418151749,1,-33.34375,29.33702888588671,32.9765625,16.296875,16.296875,16.296875,0.937637241985068,True,False,False,2
18.06_09.45,272,37.54082413270252,42.256797830534026,10.125048225193794,16.2709300306559,0.0,0.12523102760314941,,,,89.72732296530738,25.689883093974988,254.87451648311696,9.360459087851073,7,33.34375,24.271974331854242,33.78125,0.03125,6.59375,-6.59375,0.18049636500376035,False,False,False,2
18.06_09.45,273,33.8760522207429,29.400520828720026,0.3125,29.669551523365772,0.021012306213378906,4.847329616546631,5.289987325668335,5.268975019454956,5.289987325668335,115.95068958085479,20.956161917581323,206.07264255389305,46.29612905550928,8,-25.0,17.517414917892623,24.15625,0.0,20.1796875,20.1796875,0.18427796650575123,False,True,True,2
18.06_09.45,274,38.47323351715612,32.99708590501071,1.9103439644472406,32.884567435054166,0.0,3.7058751583099365,2.578977108001709,2.578977108001709,2.578977108001709,95.97050295416282,22.297658216743006,88.33474882697385,15.010030500085197,3,25.0,14.269064088518595,24.546875,1.90625,19.640625,-19.640625,0.5089567966280295,True,True,True,2
18.06_09.45,275,9.101210427739819,5.911048191535597,2.456307648814578,10.387464274908481,0.042392730712890625,0.3954036235809326,0.2909407615661621,0.24854803085327148,0.2909407615661621,38.24501429972069,13.402996413882349,38.491928076196004,29.69129970438705,4,-4.171875,3.5655619666038327,3.5625,1.421875,3.90625,3.90625,0.16646415552855406,False,True,True,2
18.06_09.45,276,44.92847030389145,44.25552316453175,1.7264741210412047,43.979726802572415,0.43717074394226074,10.095964431762695,8.992252349853516,8.555081605911255,8.992252349853516,106.4157170966815,19.85959753104997,206.30309320511304,61.03207663551457,8,-29.171875,20.76682005012033,28.9296875,0.078125,25.7890625,25.7890625,0.212902109996541,False,True,True,2
18.06_09.45,277,40.492929100386235,39.84564946452749,0.9519716382329886,23.729464034800834,0.2928338050842285,0.43900251388549805,6.799631834030151,6.506798028945923,6.799631834030151,75.81181328641176,13.910308383972284,141.63780161869528,6.485798448923182,8,25.0,10.721128713583814,25.2890625,0.03125,21.4609375,-21.4609375,0.3705019482007793,False,True,True,2
18.06_09.45,278,28.22968365147757,25.650259082816785,0.32211762700137975,7.257017751158185,0.020481586456298828,0.25206804275512695,4.894062519073486,4.8735809326171875,4.894062519073486,60.29366852217099,19.695066972249137,195.17971257684184,5.5349640735928185,11,-25.0,13.387706191326885,23.59375,0.078125,4.734375,-4.734375,0.22597597597597596,True,True,False,2
18.06_09.45,279,8.29499154704964,5.287440898014842,4.953796533736146,8.732659295936505,0.04174661636352539,7.639375686645508,,,,77.39816907573861,14.985404255069017,148.44551266110705,8.858903158281585,7,4.171875,11.776795085910576,3.796875,0.2578125,6.4609375,6.4609375,0.046571399198108356,True,False,False,2
18.06_09.45,280,37.639377217020424,35.986950522517965,1.4553913777743772,30.804425959452747,0.0,6.160423994064331,5.717716217041016,5.717716217041016,5.717716217041016,1149.8145186871034,32.85278332789402,246.78887987519786,26.731758336543276,6,33.34375,25.11968319266336,33.2578125,1.375,24.1484375,-24.1484375,0.23696434792707002,False,True,True,2
18.06_09.45,281,16.09267479721461,12.421277992729099,4.10652229881015,13.121465297843073,0.020992517471313477,4.13041877746582,,,,63.989769162832346,17.951879233172875,181.16322379354767,8.69239696771171,8,-8.328125,8.636624124846833,7.7109375,0.171875,11.46875,11.46875,0.07711979541277073,False,False,False,2
18.06_09.45,282,43.94139218624764,38.56467227598215,3.5774084981310144,39.8967669637548,0.0,7.736657381057739,6.44986891746521,6.44986891746521,6.44986891746521,112.88493482291894,18.889883986572,143.32114740916614,21.621942932541543,4,33.34375,22.51449055315955,32.453125,3.46875,25.8671875,-25.8671875,0.31625607365101016,False,True,True,2
18.06_09.45,283,16.67756499961569,16.546926640618192,8.642659118617662,12.637524727967895,0.0,0.10523247718811035,,,,76.9534316327854,26.137403277883966,98.63737302635491,5.800693605711656,6,16.671875,15.798067122081907,16.0234375,7.5625,7.5625,-7.5625,0.43686970552642196,,False,False,2
